,$19.99 Crispy Feast,10 pc Grilled Wings,10 pc Grilled Wings Combo,10 pc Mixed Wings,10 pc Mixed Wings Combo,10 pc Spicy Wings,10 pc Spicy Wings Combo,100 pc Family Grilled Wings,100 pc Family Mixed Wings,100 pc Family Spicy Wings,100 pc Grilled Wings,100 pc Mixed Wings,100 pc Spicy Wings,15 pc Crispy Strips,15 pc Grilled Wings,15 pc Grilled Wings Combo,15 pc Mixed Wings,15 pc Mixed Wings Combo,15 pc Spicy Wings,15 pc Spicy Wings Combo,2 pc Crispy Strips,20 Oz Soda,20 pc Crispy Strips,20 pc Grilled Wings,20 pc Mixed Wings,20 pc Spicy Wings,20pc Spicy Feast Deal,24 pc Family Grilled Wings,24 pc Family Mixed Wings,24 pc Family Spicy Wings,25 pc Game Day Pack,3 Strips Lunch,3 pc Crispy Strips Combo,3 pc Grilled Wings,30 pc Crispy Strips,30 pc Family Grilled Wings,30 pc Family Mixed Wings,30 pc Family Spicy Wings,30 pc Grilled Wings,30 pc Mixed Wings,30 pc Spicy Wings,32 Oz Soda,3pc Strips Box,4 pc Crispy Strips,40 pc Family Grilled Wings,40 pc Family Mixed Wings,40 pc Family Spicy Wings,5 pc Crispy Strips Combo,5 pc Grilled Wings,5 pc Spicy Wings,50 pc Family Grilled Wings,50 pc Family Mixed Wings,50 pc Family Spicy Wings,50 pc Grilled Wings,50 pc Mixed Wings,50 pc Spicy Wings,6 pc Grilled Wings Combo,6 pc Mixed Wings Combo,6 pc Spicy Wings Combo,6 pc Strips Meal for 2,7 pc Crispy Strips,75 pc Family Grilled Wings,75 pc Family Mixed Wings,75 pc Family Spicy Wings,75 pc Grilled Wings,75 pc Mixed Wings,75 pc Spicy Wings,8 pc Crispy Strips Combo,8 pc Grilled Wings,8 pc Grilled Wings Combo,8 pc Mixed Wings Combo,8 pc Spicy Wings Combo,8pc Grilled Box,8pc Wings Box,Add 5 Grilled Wings,Add 5 Spicy Wings,Blue Cheese Dip - Large,Blue Cheese Dip - Regular,Bottled Beverage,Bottled Cream Soda,Bottled Root Beer,Bottled Sparkling Water,Bottled Water,Buffalo Fries,Can Soda,Carrot Sticks,Celery Sticks,Cheese Dip - Large,Cheese Dip - Medium,Cheese Dip - Regular,Cheese Fries - Large,Cheese Fries - Regular,Chicken Sub,Chicken Sub Combo,Dipping Sauce,Domestic Draft Lager,Domestic Lager,Domestic Lager Special,Drink Upgrade,Extra Sauce,Flavor Platter,Flavor Platter Grilled,Fried Corn - Large,Fried Corn - Regular,Grilled Lunch Combo,Honey Mustard Dip - Large,Honey Mustard Dip - Regular,Hot Honey Strips 3pc,Large Buffalo Fries,Large Carrot Sticks,Large Celery Sticks,Large Fruit Punch,Large Lemonade,Large Veggie Sticks,Large Veggie Sticks Spicy,Legendary Feast Bundle,Premium Lager,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,Seasoning Pack,Sports Drink,Sub Box,Triple Chocolate Cake,Triple Feast Deal,Veggie Sticks,Veggie Sticks Spicy,Voodoo Fries - Large,Voodoo Fries - Regular,Wings Lunch Combo
100 pc Grilled Wings,0.0,0.1539931176102144,0.0,0.0,0.0,0.2623052706839955,0.08993641291305822,13.263310102699906,7.6816671011470286,13.560631239853247,2581.0401459854015,70.90769631828027,117.32000663570007,1.454107124498818,0.07418700658174245,0.05939980083737,0.0,0.0,0.0,0.0,0.03066752389422069,0.0,4.123067325855273,1.2314514516931525,0.0,1.037812684352795,0.04815840615107066,0.0,0.0,0.0,0.15591640364778311,0.0,0.047377659715580625,0.0,23.766483848852687,0.13293024726317315,0.0,1.0144268882426577,3.978652276075809,1.415820156876249,6.219373845747956,0.7055235023194719,0.0,0.3200694625477929,0.0,0.0,0.0,0.0674534848940362,0.0,0.0,0.24680054943444266,1.1400354001702302,2.1725927154759272,36.9800607044473,10.435472288350681,34.53946667377058,0.0,0.0,0.0,0.0,0.28030409925992633,1.5567190265291928,0.0,0.0,42.54461779096816,13.373265005105706,22.25034608608105,0.0,0.0,0.02194855347578895,0.25960975115524054,0.043519257873902366,0.0,0.0,0.3712836460300266,0.24128071663141476,24.97644228524499,1.2481187069214525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05879299068232,2.769356379812663,1.0492033113761794,0.0,0.4197495765141326,0.5321732259763714,0.36439928645847824,0.3421844328150874,0.0,0.36883418381671496,0.0,0.0,0.0,0.0,0.0,0.04636571300744429,0.0,1.952639055621065,0.3083995804639118,0.0,12.106192054340534,0.536598782949148,0.0,2.496586645995018,0.0,8.462426708148858,1.246477855434032,0.0,1.1971429248540824,2.678496200032747,0.0,0.0,8.164808798241872,1.269769147660134,0.7989958610913356,0.0,0.0,0.0,0.22662570427477405,0.0,0.34968705405573786,0.0,0.6389504012836741,0.506053227760029,0.0
100 pc Mixed Wings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9935680968568947,23.12941522762951,13.61030388175747,70.90769631828027,7771.483516483516,117.74975024975026,0.0,0.0,0.0,0.0,0.0,0.0,1.199303011803012,0.0923395774397414,0.0,0.0,0.7415773577229094,4.222484931531386,1.5624212940256366,0.029000886341523865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3310753646456306,4.263018933891123,3.7452932609559118,0.35405391874640163,0.0,0.32124187816152106,0.0,0.0,0.0,0.20310170176885628,0.0,0.0,0.0,1.7163170310255116,0.0,15.18362132819964,83.78957969254465,94.54359509104036,0.0,0.0,0.1075876113254633,0.0,0.42199628130340555,0.0,4.29126643649007,0.0,10.67511472044439,40.26675397141718,0.0,0.0,0.0,0.0,0.0,0.131036007224717,0.0,0.0,0.3726436593854479,0.5448701897555576,31.866014090878778,2.2965993789140766,0.0,0.0,0.0,0.0,0.0,2.123936462553571,0.0,4.132668713897111,8.338501627128238,0.0,0.0,2.5277227245026888,9.614206412144558,0.0,0.17171892782295592,0.0,0.18509261239153824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729709700204958,0.9285877477704597,0.0,36.45161124054183,1.077128692513308,0.0,3.7585974780364557,0.0,0.0,2.502087416768679,0.0,7.20916838263777,3.1018933170286247,0.0,0.0,9.255209249254653,1.282973473187096,1.6297136422259995,0.0,0.0,0.0,0.0,0.0,3.158711631140841,0.3030999811421028,0.9619363184160807,1.0158138051739776,0.0
100 pc Spicy Wings,0.0,0.21310158699595327,0.0,0.0,0.0,0.0,0.0,18.354277616867545,7.086790524290523,75.06288807514727,117.32000663570007,117.74975024975026,7143.484848484848,2.0122492530943235,0.41065130915954395,0.0,0.0,0.0,0.28991415781188506,1.102389637111859,0.0,0.33451111442214226,5.705658824668408,0.22721730489153116,0.0,10.053155194892227,0.0,0.0,0.0,2.27427088458607,0.0,0.0,0.0,0.0,26.311178079133878,0.0,0.0,0.0,0.0,0.0,30.983789704271633,0.0,0.0,0.5905658770242104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.956662028951184,0.0,130.35556292855563,0.0,0.0,0.19778732587105372,0.0,0.3878955717031303,0.0,0.0,16.421804249390455,9.812479187479187,37.01287486261579,30.790882967607104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166946758477292,19.91786820145029,1.1514630494830909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617311511603265,1.4728834739144017,2.0170788785782428,0.631370603308646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0881564285147003,0.0,0.0,26.804821195065095,0.99008799008799,0.0,2.9783383011260667,0.0,0.0,0.0,0.0,3.313304660707258,6.8429646508995114,0.0,0.0,8.418695702841589,0.8962671253092885,0.927345473185838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337278411195147,0.0
15 pc Crispy Strips,0.0,1.016224441198449,0.2462308072985506,1.4038329957724767,0.08387313566332387,0.5668749399120038,0.20130555972032693,3.2758507881823316,2.7668427230046952,0.6977676919661577,1.454107124498818,0.0,2.0122492530943235,398.4253521126761,1.0650328460371614,0.4309581043288174,2.1103037717832422,0.0,0.3233972013901592,0.3074269692227439,0.5254772235035651,1.2873495338691008,1.2729244476443324,1.2926424477716518,0.9741451151899172,1.842336770927131,0.13827295837088255,0.7510595427295593,0.29458436385410436,0.6342332889409042,0.19254577847658624,0.3241866168532759,0.26328632982224637,0.0,8.804980157186213,0.9439170909887519,1.0841030383123813,0.7307683649387483,1.7401466950198237,1.5298834145851523,1.7281099609706434,1.9422101446950495,0.0,0.7081799826738209,1.4611326144186851,0.9853405565777559,1.015527660440126,0.3436137523447186,0.0,0.0,2.438250385849232,1.9358122231622954,1.3414995020628824,1.167641865520705,2.6848069549371707,2.4235118741646966,0.16559657195040567,0.20783795102382685,0.13789398071291778,0.2733809195229011,1.2331801189412759,2.1627431658709804,1.3200177320132838,1.8318406993686258,3.283725429500078,2.0643800627599798,1.7173506556580866,0.45246227527396704,0.0,0.128748359881642,0.0,0.12092224216004874,0.0,0.0,0.43940460794013664,0.3910786601400452,2.2218241712040325,0.8241880587990237,0.0,0.0,0.0,0.0,4.065564817476287,3.811119793370774,0.0,2.8602724028296342,1.4962325454875176,4.6968842322226045,2.9178421653516606,1.4578907826533114,6.6541141280673735,3.993816179584922,1.153273993564765,0.39041835119088414,1.3949204934994972,0.0,0.0,0.0,0.0,0.0,0.12167407954291579,0.0,3.0142146548742073,1.8906569692633475,0.0,3.7375736595935845,1.0216034669555798,0.2334067674942449,6.903771402639513,3.0367785984197875,3.9189378896328804,2.6296586343560397,0.0,2.5871776111212736,2.417204978092391,0.30663829049205443,0.0,2.6887903678116336,0.6906372696508567,3.68422400471673,0.0,0.0,0.0,1.0145170964323125,0.0,1.5114361006848571,1.1343623519588673,8.778278583495029,4.478737374248761,0.0
15 pc Grilled Wings,0.7132364843297343,1.1606383062721741,0.18538739320527584,0.7341262558372998,0.11410982978540415,0.8924305216959322,0.3045703822660032,0.1253478302367776,0.08066365001348184,0.07119873836566525,0.07418700658174245,0.0,0.41065130915954395,1.0650328460371614,40.65447960679486,0.09169057814291393,0.5742158136552946,0.024868927730108494,1.051010694380208,0.23213205948324225,0.8197363643061105,0.8928565177048368,0.616960952499283,0.47586909555967133,0.14357735259123422,0.9889811082473217,0.2641280459874087,0.026343805818664745,0.020039176639208803,0.23297696049739172,0.17682267317199651,0.09923794859266442,0.3171583727906277,0.0,0.2246103845679274,0.049204556473086254,0.057093976451217214,0.14913211437053006,0.3934192168851433,0.11150433243772591,0.5485905681880752,1.4409651541725013,0.37297687712655836,1.388086977315334,0.030764784614257707,0.02365695641943256,0.11513588107276937,0.40161491980369163,0.0,0.0,0.11273473977787825,0.05387077686412746,0.136883769719848,0.17209646202811238,0.0,0.24729002193914149,0.18448900359335715,0.09013121456905486,0.23525725386438864,0.2622149775654396,1.2803865210654333,0.08582067468261884,0.11224317947762247,0.046729286904361914,0.11168813078789795,0.21064497205593188,0.17523482589135717,0.32317805008646144,0.0,0.15488079309361874,0.09405079772241819,0.22141021300658828,0.36625657303418785,0.0,0.7163999643009882,0.828500460798923,4.14746372239239,3.848867263099296,2.0053779178239615,9.38180298618343,0.0,1.2704524877123393,1.5210859716828007,2.122166057638103,0.0,2.864513984525562,3.184310097957108,0.9089416172250883,0.958447302126484,1.5900800691875365,3.0427991953126874,1.7735753492163786,0.9018957846349082,0.33687117142249523,1.4088233936191326,0.0,1.5636338310305715,0.0,0.0,0.0,0.27678961990003503,0.06775746601132476,1.398318136214905,1.403864745400553,0.08799670910561658,2.47893168334115,1.9129862545401046,0.29770415646452003,2.9079594248614646,1.177492549587046,2.665867515199663,0.7787963736652589,0.0,1.9233566418799053,2.5703159454443627,0.06257744423826812,0.0,2.283630860433781,2.5702511820613068,3.732104043551244,0.31033953898316685,0.0,0.35046965178271433,0.9637992355636679,0.0,3.3378423847334617,2.162742206851333,1.8417551102966851,2.505533904268188,0.05040853020061358
15 pc Grilled Wings Combo,0.5710717694540134,0.2063483676897435,0.17031003233417102,0.1290287679937938,0.1393317340812297,0.28118796622619235,0.25463769527390917,0.10036307561833123,0.032292748867935275,0.0,0.05939980083737,0.0,0.0,0.4309581043288174,0.09169057814291393,32.55109085887876,0.09195223406462925,0.27378956984834557,0.17702297788513613,0.6027979788681253,1.2473238280920607,0.17834126108587287,0.20799419079155756,0.027955070237276204,0.04421501067492361,0.07198673089016212,0.12134960767843106,0.03355683720835193,0.008022449996026805,0.18653920262967774,0.11404876584601717,0.09270042148582235,0.3256423605508448,0.0,0.05994676032942682,0.030176377589154472,0.01999979250523579,0.08529042541301915,0.01393812231689593,0.0,0.0,0.11122240612373153,0.0,0.8248106273351802,0.022737824687498992,0.02367696454675499,0.06453062475563617,0.42449807491586095,0.0,3.6167878732087506,0.028012986969775184,0.03594422577173008,0.013699954065184664,0.010599508583158175,0.0,0.0,0.17725923568120652,0.11461651710872806,0.28435000597990556,0.25908649235830494,0.5196579448582948,0.009816372394113015,0.035948195316265884,0.03741504696422846,0.04471303689406422,0.0,0.0,0.3960629160311336,0.0,0.1469843891837631,0.17025314068212588,0.2173438993072771,0.07331326770017738,0.0,1.9159177189774002,1.2202189753824941,0.6246477989976734,0.7765459173813057,0.14596901730438905,0.0,0.0,0.0,0.11071799611863523,0.6405243350202983,0.0,1.2722707674169578,1.047781894599102,0.7674647438272229,1.410721433691375,0.8681702554652978,0.6040408612987812,0.6709670006206832,0.648763372621001,0.29042988801179453,1.5117685753879435,5.425181809813127,1.2519650330337984,0.0,0.930031167396536,16.27554542943938,0.13566121902132094,0.05425181809813126,1.2972591666490008,1.3657411807169872,0.0704569066209497,0.5496431852343506,0.8143412196850471,0.009534590175418498,0.5575192674038305,1.835960917345296,0.6403493283713855,0.24104156141474936,10.850363619626254,2.1740988328750195,1.7305840593927722,0.05845501180404087,2.1700727239252506,0.8471925148483767,0.8146639439703537,0.562991076258256,0.4969632192195231,0.0,0.28061285223171345,0.9060229872916469,0.0,1.786098333267294,1.9957221072604296,0.40693899947354306,0.5382279581266797,0.040360931009149115
15 pc Mixed Wings,0.0,0.5661639620612827,0.10788045490083775,5.3892291140232675,0.5256879089067792,0.6344601356586757,0.20013392449791415,0.0,0.49547476123217643,0.0,0.0,0.0,0.0,2.1103037717832422,0.5742158136552946,0.09195223406462925,499.4385593220339,0.4582705850943881,0.6486215056130311,0.15414770349445492,0.8960721282482251,0.8653348955708384,0.39891258731791845,0.2859472014948507,2.3065622136578585,1.6065574887721237,0.1304630268329852,0.0,0.0,0.0,0.12068105819065698,0.10159449945525507,0.35754072861630976,0.0,0.0,0.025722378354597064,0.2630239055500925,0.0,0.171084545455865,0.8218955995425682,0.48138656320196044,1.2969475116790858,4.582005131394806,1.0115943041823605,0.0,0.14531235359966074,0.1414439420339943,0.3132585569655241,0.0,0.0,0.09551320698451596,0.5515001759298078,0.0,0.16263059567633797,0.6730977888437115,0.0,0.08472671371266288,0.6513283246244573,0.1590260384916629,0.41122977301114366,0.9763134304731333,0.0,0.551561081526266,0.0,0.0,0.0,0.0,0.7292256706518991,0.0,0.10193057037908768,0.6530578627224342,0.20210638402456352,0.0,0.0,0.5508073298684621,0.8754093797273259,4.095772997556454,3.984989176547943,2.239634795166071,0.0,0.0,0.0,0.0,5.186844835812323,0.0,4.382204854460814,5.358782825343712,1.4211666322171697,0.8517712187474495,1.624454575775033,3.295264721300018,2.4679301957180835,1.2690950421378773,0.48081554302177965,1.2251928361199775,0.0,0.0,0.0,0.0,0.0,0.1973817217576795,0.20809939971751412,1.5923306584528925,1.764710190148522,0.0,2.811098832957039,2.6304456346829226,0.14629131790334912,3.3816759795328006,0.761339267259198,1.6375034731869964,0.4823939723007411,0.0,2.084854839470457,1.7542345821161884,0.1281268751467506,0.0,2.1561173383459598,2.917115631923525,4.343984833080272,0.0,0.0,0.0,0.8332015652927074,0.0,4.804245727118873,2.1426771265765887,2.8436902746396284,3.133527331214643,0.0
15 pc Mixed Wings Combo,0.0,0.1484117796573744,0.10382744499810453,0.6192354790000363,0.3794535754763721,0.1758596584613299,0.17712205620039206,0.0,0.85834808001806,0.0,0.0,0.0,0.0,0.0,0.024868927730108494,0.27378956984834557,0.4582705850943881,216.30371616455116,0.07022847927420492,0.7677446715717092,1.2644831200893418,0.303868484426904,0.0,0.03440054011968434,0.11752443149391532,0.043486874982820896,0.04843090363196829,0.05096844656464932,0.10661920698191062,0.41318761444995444,0.07839931720353432,0.08799988452585482,0.230287740694298,0.0,0.0,0.027850502943958896,0.2278280166746787,0.11335187536462787,0.018523911635227465,0.0,0.0,0.09854383424353129,0.0,1.010347219187925,0.0,0.03146693572367634,0.06125848659432205,0.2939523635938914,0.0,0.0,0.06204925879648628,0.09554051067338831,0.0,0.0,0.0,0.0,0.11742275123866586,0.45133795756818185,0.182663658194723,0.20778454962973217,0.3993443934402009,0.0,0.0,0.24862496110867952,0.0,0.0,0.0,0.49128034171053153,0.0,0.11772131327463985,0.26107871594997123,0.1641206452317529,0.4871705319021422,0.0,1.177198359370729,1.6934666600089892,0.5321561001260074,0.7089448290593245,0.9699718213657001,0.0,0.0,0.0,0.7357269257297657,1.41877266683499,0.0,2.3004915305987894,1.3925131941923896,0.6154983793300236,1.150089983619704,0.9849575626292782,0.22299352181912493,0.824537672800068,0.6739029095875052,0.35326123941674015,1.1797354181456694,0.0,4.159686849318292,0.0,0.0,0.0,0.07382777241680838,0.0,1.0285983638637433,1.5617996712004152,0.0,1.0145577681264126,0.8844018886838889,0.12671570952814945,0.4473109770255219,3.297312746410841,0.7091925120149218,0.4874842283167605,0.0,2.8091391709681965,1.4849620491858706,0.055490948220767354,0.0,0.845250844707029,0.7891689713798957,0.5399978933817097,1.6511734058362684,0.0,0.0,1.00659381479684,0.0,1.6704121150764688,1.8728324878521982,0.5086979337945874,0.9471504465737485,0.0
15 pc Spicy Wings,1.0070702323991796,1.000911516421618,0.23283030645373443,0.7963860833616946,0.14500793746987,2.568789013667611,0.23902499740359295,0.0884938385098971,0.227789695423624,0.5026532683603612,0.0,0.0,0.28991415781188506,0.3233972013901592,1.051010694380208,0.17702297788513613,0.6486215056130311,0.07022847927420492,57.40300324675325,0.2037452275733526,0.6008893070553173,1.7499112673208317,0.3667923530143977,0.5258457627489722,0.31188809153356833,1.5002795380132536,0.16836991854414254,0.1454053865635999,0.0565895287706748,0.14620312829481885,0.13697104193830817,0.2101818670548329,0.2908188423970024,0.0,0.10571455478223435,0.1640803790690807,0.10076889887958089,0.11280558741010072,0.5063380435399147,0.18892924820653842,0.8022588405570333,2.6648592395645356,0.0,0.7142156075261544,0.17041464378511065,0.07515668158579857,0.17882555528583569,0.26553239532394224,0.0,0.0,0.26895650784958014,0.19016012559657658,0.21743561835891384,0.280379371117323,0.23208761420520183,0.4888333609820837,0.18745785408926663,0.14972092656951813,0.20184902988447717,0.32297559120583,0.7137971190001355,0.12117642422414741,0.31696854360438015,0.13196092700403048,0.23655083755530185,0.0,0.7422802143976714,0.11175146641158973,0.0,0.1796360831226259,0.11547576593593492,0.16163589300276174,0.12928604334854335,0.44156156343656344,0.4679218677510454,0.8465095012433408,3.003371828065325,2.3085806050127506,1.029650282452973,0.0,9.567167207792208,0.0,2.928724655446594,3.686719257443841,0.0,1.3431173320165608,1.3858021170085282,0.9100476124485272,0.7371172166517271,1.5356633654400569,2.9944247054491906,3.5253856293008132,0.8637657204639938,0.4677581450422225,0.788852094061891,0.0,0.0,0.0,0.0,0.0,0.18561339005902214,0.26309709821428573,1.1399639941196844,1.0180547653519156,0.24849784955304435,2.638599586389221,2.287368459243459,0.13451201698126125,2.9514268871908915,1.400073249920811,2.258478816265702,0.6006431440822539,0.0,1.1448650925836688,1.493843622450831,0.4123355800177247,0.0,2.0914603713647724,2.069100889638476,3.0271842716380295,0.0,57.40300324675325,0.0,1.1038069813889684,0.0,1.213232421960914,1.1529854396286243,3.197345149280723,3.37642656833396,0.17793863374691024
15 pc Spicy Wings Combo,0.0,0.3776633680650505,0.3116990427402394,0.2884031906824243,0.26037776426345655,0.3179506892179871,0.6350787626660058,0.22433005976171444,0.21654082157554377,0.0,0.0,1.199303011803012,1.102389637111859,0.3074269692227439,0.23213205948324225,0.6027979788681253,0.15414770349445492,0.7677446715717092,0.2037452275733526,218.27314814814815,0.6328111041580302,0.3270775341016502,0.17433957519820137,0.19439702751831,0.05929724209403644,0.3949453826564804,0.07086420282896434,0.27002068340320523,0.10758996828004838,0.48644127253646513,0.11207694570854533,0.17760223608474215,0.3245369690517273,0.0,0.4019763317645454,0.23607427245441306,0.21074384531112347,0.2001718900873886,0.13084799495050414,0.0,0.10519187862561356,0.14916160465704884,2.0025059463132857,0.6315773962620027,0.13976393443329818,0.15876720115518486,0.0,0.5076915687117183,0.0,0.0,0.16697123591367233,0.24102600281376785,0.5511948185559297,0.0710755936659551,0.0,0.0,0.3054868733306567,0.2277236809057362,0.43211036610439935,0.23963018871760466,0.5096516817099462,0.0,0.12052631040759146,0.0,0.0,0.0,0.0,0.3895205434181748,0.0,0.2654284636692477,0.19759186615704422,0.4784431992186427,0.4916061895228561,1.6790242165242164,0.45004772814051164,0.9998255868806711,0.6802017081867827,0.5629374908584,0.0,0.0,0.0,6.82103587962963,0.0,1.1930754203233025,0.0,0.7544671432932533,0.7025959704339534,1.2422049081601927,0.9853823903156768,0.6567008035031291,0.8550906834669721,0.9244944860150281,0.815081910799148,0.4803067435053544,0.8681643304056194,0.0,0.0,0.0,0.0,109.13657407407408,0.054894714535974165,0.0,1.1559141076176551,1.1922608119521951,0.0,1.6380724063650893,1.1193494776828108,0.0,0.5278277322551196,2.66186766034327,2.1469489981785066,0.3865107259545444,0.0,0.8099189170617742,1.3242403815166646,0.1679885696368508,0.0,0.9341798301837378,0.8504055034001876,0.4838841122905592,0.0,0.0,0.0,1.1690808707557325,0.0,0.7097352060094235,1.1152021219737678,0.6484163331545434,0.7417948960005033,0.2706424651557943
2 pc Crispy Strips,0.5896773015450153,1.0227417720515843,1.1671816997877842,1.0399539020971713,1.3313979154559812,0.7295732199055949,0.8201309208910962,0.18999366293356867,0.43348301631434155,0.11772891834699079,0.03066752389422069,0.0923395774397414,0.0,0.5254772235035651,0.8197363643061105,1.2473238280920607,0.8960721282482251,1.2644831200893418,0.6008893070553173,0.6328111041580302,16.805803094032935,0.9097404999626352,0.5369266164227775,0.7398209702007565,0.6483086224810315,0.4662647420539898,0.6439504809031108,0.9984184513170284,1.190799356632032,0.7758170801129499,0.7664843141231646,0.731578897909489,1.9431651985996814,0.0,0.9284974085101071,0.827025718144283,0.924887083293132,0.5988704888742249,0.5541007271733047,0.6821883867023792,0.3725623818436217,0.7602807504498726,0.4625450392853102,1.208750718568837,0.6720755996042044,0.7163369663298881,0.4283552190492677,1.1906892167029923,1.2927540841563798,1.8673114548925485,0.5736920734910842,0.6458060376240572,0.4031695186699821,0.31740038406183985,0.2264933031540827,0.16356012743584367,1.0302096710653301,0.9358474075576505,0.6279433860895823,2.2832091482218484,1.1899851886739221,0.30915379636188456,0.34335434261690706,0.3283892558604137,0.2308489435993535,0.17415339993816512,0.21731641931939147,1.4313832940245446,8.40290154701647,0.9705192296575337,0.9432345731714321,0.6231193262928851,0.5299127101722096,0.25855081683127595,1.3090878506955888,1.409615258699297,0.9426906114743748,1.1567167484327534,1.281159877123587,1.2927540841563798,0.0,0.5251813466885293,0.6287885511372866,0.9415659016880984,0.0,0.9696514946570453,0.8745509120821862,1.3594938275254287,1.5983047083811421,1.5592308774021448,1.01527841372199,1.1341485075459188,1.1667550505214994,1.7519708085443404,1.3857072501379482,2.8009671823388222,0.9695655631172849,0.0,0.720248704029983,0.0,0.8531661405094056,1.0993796190679879,1.0779761839786601,1.1523438315705707,0.4001381689055461,1.0405093848087936,1.631665290002782,1.9345871751479038,1.170985713066102,0.9222696819896125,0.8816159000148426,0.8954798493439958,0.0,0.8886185309460829,1.1738706559654202,0.9808415094644672,1.120386872935529,1.3078129612810891,1.2204141488102498,1.3318306523226786,1.5394628788427118,0.0,1.1590209030367544,1.0845785647654937,0.0,1.0154976534261875,1.2532252541260132,1.0338512362587413,1.1038384490884976,0.6668142579157519
20 Oz Soda,4.647943905655029,1.0837495505746435,0.4820529472184971,1.5169021951510138,0.790095018696885,2.5095897604387236,0.7096785268077471,0.20421336276130783,0.2628301613316832,0.23199019494075016,0.0,0.0,0.33451111442214226,1.2873495338691008,0.8928565177048368,0.17834126108587287,0.8653348955708384,0.303868484426904,1.7499112673208317,0.3270775341016502,0.9097404999626352,66.23320065558417,0.7406268443915162,0.6383364546786476,0.9716361954364426,1.7443806364860326,2.011905085330872,1.0456538997788907,1.2814063466329901,1.5604128775909674,0.5341387149643885,0.3233516712233564,0.5215691303139912,0.0,0.36592928538996783,0.7675157802645399,0.8138899404706209,1.3362914844700593,0.3346543494630012,0.3269878255075467,0.7022315250230611,2.588978868450625,0.6076440427117814,1.8507623860439362,0.5436219391371656,0.703378476557702,0.769062935961187,0.6768027769269657,0.0,7.359244517287129,0.3736621570739593,0.27792199921733635,0.5296425978350586,0.1078365363978902,0.35705229463926774,0.4028783494865218,0.4640492624010766,0.552807099890113,0.607004718470481,2.6267867420699638,2.5571136873436333,0.2596597130647148,0.18286361307450075,0.304520462784295,0.09097967123019804,0.686354410938696,0.2854879338602766,0.3223549674995986,0.0,0.4410102139829279,0.5329567544203112,0.5505659931746644,0.1491738753504148,0.0,0.7749173320528667,0.9875618036940031,0.6626579038856215,0.8665494108285063,2.3760789472855306,5.0948615888910895,0.0,8.279150081948021,9.461885807940595,3.0953477212639777,11.038866775930694,1.3031791673792152,1.1725834880012223,1.0500385469787734,1.1694465605319837,1.5833925022557935,1.5158526335607925,2.7678988273405216,1.337630541114169,0.6786258589751958,1.1278905010775402,0.0,6.368576986113863,0.0,3.784754323176238,0.0,1.32663909912473,1.048692343713416,0.9520429804320547,1.496872143725137,0.2867238123618362,1.6775763768299932,1.2530605529434844,2.483260012863144,1.4105566398249054,1.2115829388216617,0.43431606987268306,0.8316467564609731,0.0,0.8601714370855088,1.0468726534529949,1.0194951357965754,22.077733551861392,1.0007696116921168,1.2537225190955328,2.166083144237007,2.5279847578467245,0.0,0.5709758677205532,2.1633813894000626,4.31955656449462,1.2921800425964125,1.2218527266026256,1.6150440065787948,2.7790154121224124,0.20531060339610716
